keyword,author,text,post_time,url,sentiment
#AFL,otherwiserachel.bsky.social,"I'm sure James Sicily has plenty of people that like him, I'm not one of them though. 
#AFLHawksTigers #AFL",2025-05-04T06:45:54.184Z,https://bsky.app/profile/otherwiserachel.bsky.social/post/3loday3wg622h,"{'hawktalk': 0.0, 'richmondfc': 0.0}"
#AFL,zerohanger.bsky.social,A few casualties from the Cats’ stoic win over Collingwood. #AFL,2025-05-04T06:45:06.586Z,https://bsky.app/profile/zerohanger.bsky.social/post/3lodawoi3qb2k,"{'collingwoodfc': 0.586, 'geelongcats': 0.586}"
#AFL,aussienews.bsky.social,There's a bit of added feeling in Sunday's clash between Richmond and Hawthorn #news #theage #sport #afl,2025-05-04T06:40:17.384Z,https://bsky.app/profile/aussienews.bsky.social/post/3lodanzzfvj2k,"{'hawktalk': 0.128, 'weareportadelaide': 0.128, 'richmondfc': 0.128}"
#AFL,benparer.bsky.social,21.3 differential to xScore is pretty big. It’s a real reason for Geelong’s win than David King et alia taking a soft whack at umpiring yet again #AFL,2025-05-04T06:36:54.180Z,https://bsky.app/profile/benparer.bsky.social/post/3lodahy7zyk2n,{'geelongcats': 0.586}
#AFL,p-terg.bsky.social,"@gwsgiants.bsky.social
#sydneyswans #AFL #AFLRound8 #AFLSwansGiants #Bloods #BigBigSound",2025-05-04T06:27:31.886Z,https://bsky.app/profile/p-terg.bsky.social/post/3lod7x5fszc2o,"{'gwsgiants': 0.0, 'sydneyswans': 0.0}"
#AFL,zerohanger.bsky.social,"""He will attract $2 million a year offers from rival clubs as a free agent."" #AFL",2025-05-04T06:26:07.082Z,https://bsky.app/profile/zerohanger.bsky.social/post/3lod7uq4wlo2k,{'general': 0.7003}
#AFL,p-terg.bsky.social,"29’02” ¾-time@SCG
@sydneyswansfcfan.bsky.social 5.4 6.5 8.10 (58) I.Heeney,* C.Cleary, J.Rowbottom, H.McLean, W.Hayward, N.Blakey, A.Francis, Corey Warner;
@gwsgiants.bsky.social 2.1 5.5 6.8 (44) A.Cadman 2; D.Jones, J.Wehr, C.Ward, J.Hogan
#AFL #AFLRound8 #AFLSwansGiants #Bloods #BigBigSound",2025-05-04T06:25:24.986Z,https://bsky.app/profile/p-terg.bsky.social/post/3lod7teeuh22o,"{'gwsgiants': 0.0, 'sydneyswans': 0.0}"
#AFL,phillipmalone.com,Gun-stalllllllll!!!!!!!!!!! 499! #AFL #AFLHawksTigers,2025-05-04T06:24:20.581Z,https://bsky.app/profile/phillipmalone.com/post/3lod7rjpq3k23,"{'hawktalk': 0.0, 'richmondfc': 0.0}"
#AFL,aussienews.bsky.social,"A five-goal blitz in the opening term set the Swans up for a 14-point victory on Sunday afternoon, their fifth Sydney derby win in a row – a new record. #news #theage #sport #afl",2025-05-04T06:20:17.084Z,https://bsky.app/profile/aussienews.bsky.social/post/3lod7kbm4fj2n,"{'weareportadelaide': 0.0, 'sydneyswans': 0.586}"
#AFL,ko-alla.bsky.social,"Cheer cheer white circle red circle
#SydneySwans #AFL #SydneyDerbyXXX",2025-05-04T06:15:45.983Z,https://bsky.app/profile/ko-alla.bsky.social/post/3lod7c5qfxc2g,{'sydneyswans': 0.765}
#AFL,sesspackman.bsky.social,"Labor win, Swans win. Perfect weekend #AFL",2025-05-04T06:01:37.883Z,https://bsky.app/profile/sesspackman.bsky.social/post/3lod6iwz5gn2j,{'sydneyswans': 0.823}
#AFL,aussienews.bsky.social,"Damo on the Bailey Smith-Bulldogs tensions, after the Geelong recruit's post-match shot at his old club. #news #theage #sport #afl",2025-05-04T06:00:07.883Z,https://bsky.app/profile/aussienews.bsky.social/post/3lod6gaaxsb2q,"{'geelongcats': -0.402, 'weareportadelaide': 0.0, 'westernbulldogs': -0.402}"
#AFLW,jouljet.bsky.social,Three weeks till the start of the official #AFLW pre-season....but still no season schedule.... thinking face,2025-04-28T11:12:29.481Z,https://bsky.app/profile/jouljet.bsky.social/post/3lnun37uwds2p,{'general': -0.296}
#AFLW,glbastiani.bsky.social,"Players to kick a club’s first ever #AFLW goal in both home and away and finals games

Kelli Gibson (Adelaide)
Gemma Houghton (Port Adelaide)
Rebecca Privitelli (Sydney)",2025-04-28T06:10:56.482Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnu4a2laj22u,{'weareportadelaide': 0.0}
#AFLW,glbastiani.bsky.social,Emily Gough will miss the 2025 #AFLW season with a confirmed ACL injury. Had just re-signed until 2027 last month. Devastating.,2025-04-27T23:44:43.288Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lntgngsik22i,{'general': -0.8271}
#AFLW,jouljet.bsky.social,"Or, tomorrow? #AFLW 
Coming off the long weekend double - time to plan the later half of the year.",2025-04-27T07:16:21.782Z,https://bsky.app/profile/jouljet.bsky.social/post/3lnrpg5a65c2t,{'general': 0.0}
#AFLW,glbastiani.bsky.social,Georgia Campbell had a casual 52 hitouts in the VFLW for Casey today. #AFLW,2025-04-26T11:40:44.185Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnpnpwkp5k2y,{'general': 0.2023}
#AFLW,glbastiani.bsky.social,Essendon fearing the worst for young gun Emily Gough after a knee injury in the VFLW this morning. #AFLW,2025-04-26T02:23:50.281Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnoom4xi5k2q,{'essendonfc': -0.919}
#AFLW,glbastiani.bsky.social,"And the Bombers have brought in Sophie Strong, Matilda Dyke, Amy Gaylor, Grace Belloni, Mia Busch, and Emily Gough for their first run of the year. #AFLW",2025-04-25T03:43:47.178Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnmcm5nrnk24,{'essendonfc': 0.599}
#AFLW,glbastiani.bsky.social,"The Western Bulldogs have also loaded up on #AFLW players for tomorrow's clash with Darebin. Jasmyn Smith, Brooke Barwick, Sarah Hartwig, Keeley Hardingham, Kaylee Kimber, Cleo Buttifant, Analea McKee, Heidi Woodley & Ellie Gavalas all named.",2025-04-25T03:40:35.380Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnmcghb47k24,{'westernbulldogs': 0.0}
#AFLW,glbastiani.bsky.social,"Volleyball convert Caitie Tipping will play her first game in the hoops tomorrow when she suits up for the Cats in the VFLW.

Maddie Hendrie, Amelia Velardo, Lou-Lou Field, Brooke Vickers, and Lila Keck will all play for Carlton againt the Cats. #AFLW",2025-04-25T03:37:36.183Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnmcb3z7rc24,"{'carltonblues': 0.34, 'geelongcats': 0.34}"
#AFLW,jessicaperthwa.bsky.social,sanfl.com.au/league/news/...  #AFLW,2025-04-25T01:43:43.378Z,https://bsky.app/profile/jessicaperthwa.bsky.social/post/3lnm3vamlpk2m,{'general': 0.0}
#AFLW,glbastiani.bsky.social,"Best win rate at a venue by an #AFLW club (min. 10 games played at venue)

100% - ADL (Unley Oval)
81.2% - MEL (Princes Park)
75.0% - MEL (Casey Fields), NM (Princes Park)
73.3% - NM (Arden Street)
71.4% - BRIS (Springfield Central Sport Complex)",2025-04-24T06:24:34.879Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnk34qw7nc2n,{'weareportadelaide': 0.34}
#AFLW,glbastiani.bsky.social,"Being on the receiving end of a club’s first #AFLW win

3x COLL, MEL
2x CAR, GWS, SYD, WB
1x FREO, GEE, HAW, RICH
0x ADL, BRIS, ESS, GCS, NM, PORT, STK, WCE",2025-04-24T04:38:06.377Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnjv6exjms2n,"{'fremantlefc': 0.846, 'gwsgiants': 0.846, 'weareportadelaide': 0.846}"
#AFLW,glbastiani.bsky.social,"Most #AFLW venues played at by club

31 - GWS
28 - BRIS, COLL
27 - ADL, CAR, WB
26 - MEL
25 - GEE
24 - FREO
23 - GCS, RICH
22 - STK
21 - NM
19 - ESS, WCE
16 - SYD
13 - HAW
12 - PORT",2025-04-23T09:55:56.680Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnhwhrolzc2t,"{'fremantlefc': 0.79, 'gwsgiants': 0.79, 'weareportadelaide': 0.79}"
#AFLW,glbastiani.bsky.social,Melbourne #AFLW forward Ryleigh Wotherspoon has been handed a one match ban for rough conduct in the VFLW from Saturday's 28-point loss to Collingwood.,2025-04-22T03:58:04.280Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lnerywrwhk2c,"{'collingwoodfc': -0.71, 'melbournefc': -0.71}"
#AFLW,glbastiani.bsky.social,"The Crows are all-in for Doc Clarke's last year at the helm #AFLW

www.afl.com.au/aflw/news/13...",2025-04-21T07:15:08.982Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lncmkd62l22j,{'adelaidefc': 0.0}
#AFLW,glbastiani.bsky.social,"St Kilda ruck Emmelie Fielder ruptured her ACL playing for Sandringham in the VFLW today. Devastating blow, as she was in the box seat to be the Saints No.1 ruck this year. #AFLW",2025-04-19T09:48:10.978Z,https://bsky.app/profile/glbastiani.bsky.social/post/3ln5u67twj22x,{'stkilda': -0.223}
#AFLW,glbastiani.bsky.social,"Dana Hooker made a strong return from her pregnancy over the weekend, recording 23 disposals, seven tackles and six inside 50s for Subiaco. Will be a handy addition for Daisy Pearce later this year. #AFLW",2025-04-19T09:44:24.681Z,https://bsky.app/profile/glbastiani.bsky.social/post/3ln5txifz222x,{'general': 0.5106}
#AFLW,glbastiani.bsky.social,"St Kilda has named nine #AFLW players for its first VFLW hitout of the year, its first as Sandringham. Melbourne has named six for Casey, and two for Essendon.",2025-04-18T03:27:22.285Z,https://bsky.app/profile/glbastiani.bsky.social/post/3ln2oge34bs2h,"{'essendonfc': 0.0, 'melbournefc': 0.0, 'stkilda': 0.0}"
#AFLW,glbastiani.bsky.social,Erone Fitzpatrick was the standout in the first half before going down with a hamstring injury. Seems in good spirits but would be a disappointing setback from her ACL return. #AFLW,2025-04-18T00:39:27.279Z,https://bsky.app/profile/glbastiani.bsky.social/post/3ln2f24czg22h,{'general': -0.6428}
#AFLW,warfradio.bsky.social,"Looking for something to listen to over the Easter long weekend? We've uploaded to Spotify a replay of our broadcast last Friday night at Alberton Oval, for the Women's Interstate Match between the SANFL and VFLW.
Other Women's Footy and #AFLW games also available.
open.spotify.com/episode/2YV4...",2025-04-17T10:42:09.585Z,https://bsky.app/profile/warfradio.bsky.social/post/3lmywaslnb22u,{'general': 0.0}
#AFLW,glbastiani.bsky.social,"Carlton has named a handful of #AFLW players for its VFLW season opener tomorrow, including Erone Fitzpatrick for her first game in 18 months after an ACL injury. Stream from 915am via AFL.com.au victory hand medium-light skin tone",2025-04-17T08:34:04.882Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmyp3pcezk2x,{'carltonblues': -0.421}
#AFLW,glbastiani.bsky.social,"In its seven #AFLW games played at Adelaide Oval, Adelaide has...

scored 321 points
conceded 123 points",2025-04-17T07:07:03.685Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmyka7ur3k2l,{'general': 0.34}
#AFLW,glbastiani.bsky.social,"On average, the intake of players for the 2020 season has played the second-highest possible home & away games outside of those signed for the inaugural season. #AFLW

www.afl.com.au/aflw/news/12...",2025-04-17T06:15:56.478Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmyhermfus2n,{'general': 0.34}
#AFLW,glbastiani.bsky.social,"The AFLW Academy will take on the U23 All Stars on Sunday afternoon. 

It's a chance to get a glimpse of the top end of this year's #AFLW draft including Chloe Baker-West, Georja Davies, Ava Usher, and Mia Russo. Watch live at afl.com.au saluting face",2025-04-17T03:53:19.287Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmy7fqrpk22n,{'general': 0.1531}
#AFLW,glbastiani.bsky.social,"48 game #AFLW player turned musician Daisy Bateman launches her debut EP to a sold out crowd tonight.

Catch up on her journey from footy to music here ↓↓

www.afl.com.au/aflw/feature...",2025-04-17T03:20:46.285Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmy5llcuuk2t,{'general': 0.0}
#AFLW,jouljet.bsky.social,"Wouldn't today be a good day to release the #AFLW 2025 season schedule??

Everyone winding down for the long weekend...let's go!",2025-04-16T03:57:04.581Z,https://bsky.app/profile/jouljet.bsky.social/post/3lmvp5l4wqs2f,{'general': 0.5502}
#AFLW,glbastiani.bsky.social,"Like-for-like or list needs? 

Different clubs approach replacement signings in varying ways, but many of those signed as a player replacement have secured their long-term futures at #AFLW clubs.

www.afl.com.au/aflw/news/12...",2025-04-15T23:43:04.491Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmvaxahxqk22,{'general': 0.5499}
#AFLW,glbastiani.bsky.social,"The Pies are the team to watch this year in the VFLW, with the season kicking off on Friday #AFLW

www.afl.com.au/news/1300515...",2025-04-15T06:36:46.282Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmthm5kxv22p,{'collingwoodfc': 0.0}
#AFLW,glbastiani.bsky.social,"AFLW Academy member Mia Russo had a handy outing for West Perth over the weekend. 26 disposals, eight I50s, and two goals in the side's 59pt win. One to watch for December's #AFLW draft.",2025-04-14T06:11:37.778Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmqvqfjyuc2d,{'general': 0.3818}
#AFLW,glbastiani.bsky.social,"""I knew that whole year, I had a very strong gut feeling that it would be my last.""

Daisy Bateman traded her footy boots for a microphone, and in doing so, re-established her love of the game. #AFLW 

www.afl.com.au/aflw/feature...",2025-04-14T02:32:46.183Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmqjircnwk27,{'general': 0.861}
#AFLW,jouljet.bsky.social,"Happened upon a Swans v Adelaide #AFLW practice match yesterday here in Sydney. rugby football

Wouldn't a 2025 Season schedule be great!?!?",2025-04-13T10:44:26.078Z,https://bsky.app/profile/jouljet.bsky.social/post/3lmoujaus222o,{'sydneyswans': 0.0}
#AFLW,glbastiani.bsky.social,Chloe Baker-West backed up a 38 disposal performance for Calder Cannons last week with another 31 disposals and two goals yesterday. 2026 draft prospect Rose Bell has also kicked 11 goals in the opening two games for the Bushrangers. #AFLW,2025-04-13T08:56:40.980Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmooimhmmk22,{'general': 0.3182}
#AFLW,mrpeterholden.bsky.social,"It took a few hours to write this one on @medium.com, but there's quite a few things to cover.
 
The big questions #AFLW and its pathways face
peterholden-warfradio.medium.com/opinion-the-...",2025-04-12T11:07:12.383Z,https://bsky.app/profile/mrpeterholden.bsky.social/post/3lmmfcxp4bk27,{'general': 0.0}
#AFLW,warfradio.bsky.social,"FRIDAY NIGHT FOOTBALL - It's a state rivalry that goes deep as Farmers Union Iced Coffee versus Big M! South Australia (SANFLW) v Victoria (VFLW) at Alberton Oval.
Live broadcast from 615pm (SA)/645pm (Vic) on WARFRadio.com #AFLW",2025-04-11T07:19:18.980Z,https://bsky.app/profile/warfradio.bsky.social/post/3lmji2yqhqk2m,{'general': 0.0}
#AFLW,glbastiani.bsky.social,"Adelaide has turned it on for the first ever women’s fixture at Gather Round. Free entry at Alberton Oval if you’re in town, all kicks off at 630pm SA time victory hand medium-light skin tone #AFLW",2025-04-11T07:06:04.577Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmjher2g7k2u,{'general': 0.7579}
#AFLW,sirswampthing.bsky.social,"Players to captain ADEL in 50+ AFL  games (men's or women's)
Chris McDermott
Mark Bickley
Mark Ricciuto
Simon Goodwin
Nathan van Berlo
Taylor Walker
Rory Sloane
Chelsea Randall
JORDAN DAWSON

 #AFLCatsCrows #AFL #AFLW",2025-04-10T11:34:39.278Z,https://bsky.app/profile/sirswampthing.bsky.social/post/3lmhfw7biqs2a,"{'adelaidefc': 0.0, 'geelongcats': 0.0}"
#AFLW,glbastiani.bsky.social,"Gen Lawson-Tavan, Stella Reid, Lauren Brazzale, and Sophie Casey headline the final 21 selected to represent Victoria in tomorrow's women's State Game. #AFLW",2025-04-10T06:02:30.684Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmgtefwxgc2h,{'general': 0.0}
#AFLW,glbastiani.bsky.social,"Fewest days between #AFLW career goal No.1 & goal No.50

966 - Ashleigh Woodland
1344 - Tahlia Randall
1351 - Alyssa Bannan
1364 - Dakota Davidson
1666 - Danielle Ponter
1667 - Cora Staunton
1685 - Jesse Wardlaw
1687 - Greta Bodey
1720 - Caitlin Gould
1729 - Caitlin Greiser",2025-04-09T07:20:52.583Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmehbmgvnc2v,{'general': 0.0}
#AFLW,glbastiani.bsky.social,"Win rates at Norwood Oval

100% - BRIS (3W/0L)
66.7% - ADL (16W/8L)
50.0% - FREO (1W/1L), MEL (1W/1L)
40.0% - WB (2W/3L)
33.3% - NM (1W/2L)
0.0% - CAR, COLL, GEE, GCS, PORT, STK, SYD

Yet to play at Norwood - ESS, GWS, HAW, RICH, WCE

#AFLW",2025-04-09T05:43:14.386Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmebszydek2g,"{'fremantlefc': 0.889, 'gwsgiants': 0.889, 'weareportadelaide': 0.889}"
#AFLW,glbastiani.bsky.social,"Greatest percentage of a team’s MI50 taken by one player in an #AFLW season

39.5% - Áine Tighe FREO (2022 S7)
38.9% - Kate Shierlaw STK (2022 S7)
37.5% - Dakota Davidson BRIS (2023)
35.7% - Rebecca Privitelli SYD (2022 S7)
35.1% - Phoebe McWilliams GEE (2021)",2025-04-09T05:22:37.181Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmeao5qmxk2u,{'fremantlefc': 0.637}
#AFLW,glbastiani.bsky.social,"Women's footy is on the Gather Round agenda for the first time. Here's a run down ↓↓ #AFLW 

www.afl.com.au/aflw/news/12...",2025-04-09T01:56:46.388Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmdv5x3rg22f,{'general': 0.0}
#AFLW,glbastiani.bsky.social,"Sitting in the #AFLW top five all time for marks I50, tackles I50, goal assists and goals

Gemma Houghton

Next closest are Jasmine Garner & Jesse Wardlaw who are in the top 10 for three of the metrics.",2025-04-08T03:18:33.616Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmbjbf7fv22a,{'general': 0.3818}
#AFLW,glbastiani.bsky.social,"Every 50+ goalkicker in the #AFLW broken down by quarter. 

Caitlin Greiser & Cora Staunton the final quarter specialists, while Kate Shierlaw & Jesse Wardlaw do their damage early.",2025-04-08T01:11:38.202Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lmbc64f6p22f,{'general': -0.743}
#AFLW,glbastiani.bsky.social,"Courtney Cramey will coach the SA side in Friday's women's state game against Victoria. The squad includes Adelaide premiership player Hannah Button, former Power defender Alex Ballard, and past Port/Carlton utility Jade Halfpenny. #AFLW",2025-04-07T06:16:05.902Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lm7cpwzrck2i,"{'carltonblues': 0.103, 'weareportadelaide': 0.103}"
#AFLW,glbastiani.bsky.social,Chloe Baker-West had a casual 48 disposals for the Calder Cannons on the weekend. Primed for a big game in the first AFLW Academy v All Stars fixture in a fortnight. #AFLW,2025-04-06T23:54:42.206Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lm6nfxjopc2k,{'general': 0.2023}
#AFLW,stopthestigma.bsky.social,'I hated my body' Erin Phillips opens up on body image issues #erinphillips #aflw #basketball,2025-04-04T04:58:35.101Z,https://bsky.app/profile/stopthestigma.bsky.social/post/3llxmyktk7s2t,{'general': -0.6369}
#AFLW,glbastiani.bsky.social,"With pathways now firmly established for girls and women pursuing #AFLW careers, there has been a steady shift from clubs to recruit directly from those pathways. Note, the spike in mature agers in '23 was a result of the double season in '22.",2025-04-04T01:49:45.411Z,https://bsky.app/profile/glbastiani.bsky.social/post/3llxcgtlrmc2i,{'general': 0.4215}
